profile_name,username,bio,location,website,join_date,followers_count,following_count,tweets_count,profile_image_url,tweet_id,text,created_at,lang,user_id_hashed,comment_count,retweet_count,like_count,is_reply,is_retweet,is_quote,urls,clean_text
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1989078861800411219,"I am unreasonably excited about self-driving. It will be the first technology in many decades to visibly terraform outdoor physical spaces and way of life. Less parked cars. Less parking lots. Much greater safety for people in and out of cars. Less noise pollution. More space reclaimed for humans. Human brain cycles and attention capital freed up from “lane following” to other pursuits. Cheaper, faster, programmable delivery of physical items and goods. It won’t happen overnight but there will be the era before and the era after.",2025-11-13 21:12:00,en,b618269306c82a15,792,2042,21285,False,False,False,[],i am unreasonably excited about selfdriving it will be the first technology in many decades to visibly terraform outdoor physical spaces and way of life less parked cars less parking lots much greater safety for people in and out of cars less noise pollution more space reclaimed for humans human brain cycles and attention capital freed up from lane following to other pursuits cheaper faster programmable delivery of physical items and goods it wont happen overnight but there will be the era before and the era after
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1988705360723763242,"I took delivery of a beautiful new shiny HW4 Tesla Model X today, so I immediately took it out for an FSD test drive, a bit like I used to do almost daily for 5 years. Basically... I'm amazed - it drives really, really well, smooth, confident, noticeably better than what I'm used to on HW3 (my previous car) and eons ahead of the version I remember driving up highway 280 on my first day at Tesla ~9 years ago, where I had to intervene every time the road mildly curved or sloped. (note this is v13, my car hasn't been offered the latest v14 yet)

On the highway, I felt like a passenger in some super high tech Maglev train pod - the car is locked in the center of the lane while I'm looking out from Model X's higher vantage point and its panoramic front window, listening to the (incredible) sound system, or chatting with Grok. On city streets, the car casually handled a number of tricky scenarios that I remember losing sleep over just a few years ago. It negotiated incoming cars in tight lanes, it gracefully went around construction and temporarily in-lane stationary cars, it correctly timed tricky left turns with incoming traffic from both sides, it gracefully gave way to the car that went out of order in the 4-way stop sign, it found a way to squeeze into a bumper to bumper traffic to make its turn, it overtook the bus that was loading passengers but still stopped for the stop sign that was blocked by the bus, and at the end of the route it circled around a parking lot, found a spot and... parked. Basically a flawless drive.

For context, I'm used to going out for a brief test drive around the neighborhood to return with 20 clips of things that could be improved. It's new for me to do just that and exactly like I used to, but come back with nothing. Perfect drive, no notes. I expect there's still more work for the team in the long march of 9s, but it's just so cool to see that we're beyond finding issues on any individual ~1 hour drive around the neighborhood, you actually have to go to the fleet and mine them. Back then, I processed the incredible promise of vehicle autonomy at scale (in the fully scaleable, vision only, end-to-end Tesla way) only intellectually, but now it is possible to feel it intuitively too if you just go out for a drive. Wait, of course surround video stream at 60Hz processed by a fully dedicated ""driving brain"" neural net will work, and it will be so much better and safer than a human driver. Did anyone else think otherwise?

I also watched @aelluswamy 's new ICCV25 talk last week (nitter.net/aelluswamy/status/1981…) that hints at some of the recent under the hood technical components driving this progress. Sensor streams (videos, maps, kinematics, audio, ...) over long contexts (e.g. ~30 seconds) go into a big neural net, steering/acceleration comes out, optionally with visualization auxiliary data. This is the dream of the complete Software 1.0 -> Software 2.0 re-write that scales fully with data streaming from millions of cars in the fleet and the compute capacity of your chip, not some engineer's clever new DoubleParkedCarHandler C++ abstraction with undefined test-time characteristics of memory and runtime. There's a lot more hints in the video on where things are going with the emerging ""robotics+AI at scale stack"". World reconstructors, world simulators ""dreaming"" dynamics, RL, all of these components general, foundational, neural net based, how the car is really just one kind of robot... are people getting this yet?

Huge congrats to the team - you're building magic objects of the future, you rock! And I love my car <3.",2025-11-12 20:28:00,en,b618269306c82a15,964,3009,27915,False,False,False,[],"i took delivery of a beautiful new shiny hw4 tesla model x today so i immediately took it out for an fsd test drive a bit like i used to do almost daily for 5 years basically im amazed  it drives really really well smooth confident noticeably better than what im used to on hw3 my previous car and eons ahead of the version i remember driving up highway 280 on my first day at tesla 9 years ago where i had to intervene every time the road mildly curved or sloped note this is v13 my car hasnt been offered the latest v14 yet

on the highway i felt like a passenger in some super high tech maglev train pod  the car is locked in the center of the lane while im looking out from model xs higher vantage point and its panoramic front window listening to the incredible sound system or chatting with grok on city streets the car casually handled a number of tricky scenarios that i remember losing sleep over just a few years ago it negotiated incoming cars in tight lanes it gracefully went around construction and temporarily inlane stationary cars it correctly timed tricky left turns with incoming traffic from both sides it gracefully gave way to the car that went out of order in the 4way stop sign it found a way to squeeze into a bumper to bumper traffic to make its turn it overtook the bus that was loading passengers but still stopped for the stop sign that was blocked by the bus and at the end of the route it circled around a parking lot found a spot and parked basically a flawless drive

for context im used to going out for a brief test drive around the neighborhood to return with 20 clips of things that could be improved its new for me to do just that and exactly like i used to but come back with nothing perfect drive no notes i expect theres still more work for the team in the long march of 9s but its just so cool to see that were beyond finding issues on any individual 1 hour drive around the neighborhood you actually have to go to the fleet and mine them back then i processed the incredible promise of vehicle autonomy at scale in the fully scaleable vision only endtoend tesla way only intellectually but now it is possible to feel it intuitively too if you just go out for a drive wait of course surround video stream at 60hz processed by a fully dedicated driving brain neural net will work and it will be so much better and safer than a human driver did anyone else think otherwise

i also watched  s new iccv25 talk last week nitternetaelluswamystatus1981 that hints at some of the recent under the hood technical components driving this progress sensor streams videos maps kinematics audio  over long contexts eg 30 seconds go into a big neural net steeringacceleration comes out optionally with visualization auxiliary data this is the dream of the complete software 10  software 20 rewrite that scales fully with data streaming from millions of cars in the fleet and the compute capacity of your chip not some engineers clever new doubleparkedcarhandler c abstraction with undefined testtime characteristics of memory and runtime theres a lot more hints in the video on where things are going with the emerging roboticsai at scale stack world reconstructors world simulators dreaming dynamics rl all of these components general foundational neural net based how the car is really just one kind of robot are people getting this yet

huge congrats to the team  youre building magic objects of the future you rock and i love my car 3"
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1981746327995465816,"Last night I taught nanochat d32 how to count 'r' in strawberry (or similar variations). I thought this would be a good/fun example of how to add capabilities to nanochat and I wrote up a full guide here:
github.com/karpathy/nanochat…

This is done via a new synthetic task `SpellingBee`  that generates examples of a user asking for this kind of a problem, and an ideal solution from an assistant. We then midtrain/SFT finetune on these to endow the LLM with the capability, or further train with RL to make it more robust. There are many details to get right especially at smaller model sizes and the guide steps through them. As a brief overview:

- You have to ensure diversity in user prompts/queries
- For small models like nanochat especially, you have to be really careful with the tokenization details to make the task easy for an LLM. In particular, you have to be careful with whitespace, and then you have to spread the reasoning computation across many tokens of partial solution: first we standardize the word into quotes, then we spell it out (to break up tokens), then we iterate and keep an explicit counter, etc.
- I am encouraging the model to solve the model in two separate ways: a manual way (mental arithmetic in its head) and also via tool use of the Python interpreter that nanochat has access to. This is a bit ""smoke and mirrors"" because every solution atm is ""clean"", with no mistakes. One could either adjust the task to simulate mistakes and demonstrate recoveries by example, or run RL. Most likely, a combination of both works best, where the former acts as the prior for the RL and gives it things to work with.

If nanochat was a much bigger model, you'd expect or hope for this capability to more easily ""pop out"" at some point. But because nanochat d32 ""brain"" is the size of a ~honeybee, if we want it to count r's in strawberry, we have to do it by over-representing it in the data, to encourage the model to learn it earlier. But it works! :)",2025-10-24 15:35:00,en,b618269306c82a15,186,347,4458,False,False,False,[],"last night i taught nanochat d32 how to count r in strawberry or similar variations i thought this would be a goodfun example of how to add capabilities to nanochat and i wrote up a full guide here
githubcomkarpathynanochat

this is done via a new synthetic task spellingbee  that generates examples of a user asking for this kind of a problem and an ideal solution from an assistant we then midtrainsft finetune on these to endow the llm with the capability or further train with rl to make it more robust there are many details to get right especially at smaller model sizes and the guide steps through them as a brief overview

 you have to ensure diversity in user promptsqueries
 for small models like nanochat especially you have to be really careful with the tokenization details to make the task easy for an llm in particular you have to be careful with whitespace and then you have to spread the reasoning computation across many tokens of partial solution first we standardize the word into quotes then we spell it out to break up tokens then we iterate and keep an explicit counter etc
 i am encouraging the model to solve the model in two separate ways a manual way mental arithmetic in its head and also via tool use of the python interpreter that nanochat has access to this is a bit smoke and mirrors because every solution atm is clean with no mistakes one could either adjust the task to simulate mistakes and demonstrate recoveries by example or run rl most likely a combination of both works best where the former acts as the prior for the rl and gives it things to work with

if nanochat was a much bigger model youd expect or hope for this capability to more easily pop out at some point but because nanochat d32 brain is the size of a honeybee if we want it to count rs in strawberry we have to do it by overrepresenting it in the data to encourage the model to learn it earlier but it works"
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1980665253622091881,"See this new Discussion for more technical detail

Guide: infusing identity to your nanochat
github.com/karpathy/nanochat…",2025-10-21 15:59:00,en,b618269306c82a15,18,13,407,False,False,False,[],"see this new discussion for more technical detail

guide infusing identity to your nanochat
githubcomkarpathynanochat"
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1978656449904496861,DVD player is superior technology.,2025-10-16 02:57:00,en,b618269306c82a15,81,27,929,False,False,False,[],dvd player is superior technology
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1978654822036607245,Deliberately*,2025-10-16 02:50:00,en,b618269306c82a15,21,2,848,False,False,False,[],deliberately
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1978654744475578568,"There is a movement I found on Instagram where people delivery choose to live in 90s, refusing all technology after 2000. Like an intermediate form of the Amish.",2025-10-16 02:50:00,en,b618269306c82a15,157,78,3266,False,False,False,[],there is a movement i found on instagram where people delivery choose to live in 90s refusing all technology after 2000 like an intermediate form of the amish
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1978653908663726585,"TV in the 90s: you turn it on, you watch.

TV 2025:
- turn on, wait for it to load
- popup: TV wants to update, 1.5GB. No.
- scroll sideways, find prime video app or etc
- popup: now app wants to update, 500MB. No!!
- App launching... App loading…
- select account screen
- 🫠",2025-10-16 02:47:00,en,b618269306c82a15,1374,1297,22927,False,False,False,[],"tv in the 90s you turn it on you watch

tv 2025
 turn on wait for it to load
 popup tv wants to update 15gb no
 scroll sideways find prime video app or etc
 popup now app wants to update 500mb no
 app launching app loading
 select account screen"
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1978615547945521655,"nanochat d32, i.e. the depth 32 version that I specced for $1000, up from $100 has finished training after ~33 hours, and looks good. All the metrics go up quite a bit across pretraining, SFT and RL. CORE score of 0.31 is now well above GPT-2 at ~0.26. GSM8K went ~8% -> ~20%, etc. So that's encouraging.

The model is pretty fun to talk to, but judging from some early interactions I think people have a little bit too much expectation for these micro models. There is a reason that frontier LLM labs raise billions to train their models. nanochat models cost $100 - $1000 to train from scratch. The $100 nanochat is 1/1000th the size of GPT-3 in parameters, which came out 5 years ago. So I urge some perspective. Talking to micro models you have to imagine you're talking to a kindergarten child. They say cute things, wrong things, they are a bit confused, a bit naive, sometimes a little non-sensical, they hallucinate a ton (but it's amusing), etc.

Full detail/report on this run is here:
github.com/karpathy/nanochat…
And I pushed the new script run1000 sh to the nanochat repo if anyone would like to reproduce. Totally understand if you'd like to spend $1000 on something else :D

If you like, I am currently hosting the model so you can talk to it on a webchat as you'd talk to ChatGPT. I'm not going to post the URL here because I'm afraid it will get crushed. You'll have to look for it if you care enough. I'm also attaching a few funny conversations I had with the model earlier into the image, just to give a sense.

Next up, I am going to do one pass of tuning and optimizing the training throughput, then maybe return back to scaling and maybe training the next tier of a bigger model.",2025-10-16 00:14:00,en,b618269306c82a15,146,357,3729,False,False,False,[],"nanochat d32 ie the depth 32 version that i specced for 1000 up from 100 has finished training after 33 hours and looks good all the metrics go up quite a bit across pretraining sft and rl core score of 031 is now well above gpt2 at 026 gsm8k went 8  20 etc so thats encouraging

the model is pretty fun to talk to but judging from some early interactions i think people have a little bit too much expectation for these micro models there is a reason that frontier llm labs raise billions to train their models nanochat models cost 100  1000 to train from scratch the 100 nanochat is 11000th the size of gpt3 in parameters which came out 5 years ago so i urge some perspective talking to micro models you have to imagine youre talking to a kindergarten child they say cute things wrong things they are a bit confused a bit naive sometimes a little nonsensical they hallucinate a ton but its amusing etc

full detailreport on this run is here
githubcomkarpathynanochat
and i pushed the new script run1000 sh to the nanochat repo if anyone would like to reproduce totally understand if youd like to spend 1000 on something else d

if you like i am currently hosting the model so you can talk to it on a webchat as youd talk to chatgpt im not going to post the url here because im afraid it will get crushed youll have to look for it if you care enough im also attaching a few funny conversations i had with the model earlier into the image just to give a sense

next up i am going to do one pass of tuning and optimizing the training throughput then maybe return back to scaling and maybe training the next tier of a bigger model"
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1977755433172443626,"And an example of some of the summary metrics produced by the $100 speedrun in the report card to start. The current code base is a bit over 8000 lines, but I tried to keep them clean and well-commented.

Now comes the fun part - of tuning and hillclimbing.",2025-10-13 15:16:00,en,b618269306c82a15,22,43,887,False,False,False,[],"and an example of some of the summary metrics produced by the 100 speedrun in the report card to start the current code base is a bit over 8000 lines but i tried to keep them clean and wellcommented

now comes the fun part  of tuning and hillclimbing"
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1977755430093980034,"GitHub repo:
github.com/karpathy/nanochat

A lot more detailed and technical walkthrough:
github.com/karpathy/nanochat…

Example conversation with the $100, 4-hour nanochat in the WebUI. It's... entertaining :) Larger models (e.g. a 12-hour depth 26 or a 24-hour depth 30) quickly get more coherent.",2025-10-13 15:16:00,en,b618269306c82a15,30,158,1847,False,False,False,[],"github repo
githubcomkarpathynanochat

a lot more detailed and technical walkthrough
githubcomkarpathynanochat

example conversation with the 100 4hour nanochat in the webui its entertaining  larger models eg a 12hour depth 26 or a 24hour depth 30 quickly get more coherent"
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1977755427569111362,"Excited to release new repo: nanochat!
(it's among the most unhinged I've written).

Unlike my earlier similar repo nanoGPT which only covered pretraining, nanochat is a minimal, from scratch, full-stack training/inference pipeline of a simple ChatGPT clone in a single, dependency-minimal codebase. You boot up a cloud GPU box, run a single script and in as little as 4 hours later you can talk to your own LLM in a ChatGPT-like web UI.

It weighs ~8,000 lines of imo quite clean code to:

- Train the tokenizer using a new Rust implementation
- Pretrain a Transformer LLM on FineWeb, evaluate CORE score across a number of metrics
- Midtrain on user-assistant conversations from SmolTalk, multiple choice questions, tool use.
- SFT, evaluate the chat model on world knowledge multiple choice (ARC-E/C, MMLU), math (GSM8K), code (HumanEval)
- RL the model optionally on GSM8K with ""GRPO""
- Efficient inference the model in an Engine with KV cache, simple prefill/decode, tool use (Python interpreter in a lightweight sandbox), talk to it over CLI or ChatGPT-like WebUI.
- Write a single markdown report card, summarizing and gamifying the whole thing.

Even for as low as ~$100 in cost (~4 hours on an 8XH100 node), you can train a little ChatGPT clone that you can kind of talk to, and which can write stories/poems, answer simple questions. About ~12 hours surpasses GPT-2 CORE metric. As you further scale up towards ~$1000 (~41.6 hours of training), it quickly becomes a lot more coherent and can solve simple math/code problems and take multiple choice tests. E.g. a depth 30 model trained for 24 hours (this is about equal to FLOPs of GPT-3 Small 125M and 1/1000th of GPT-3) gets into 40s on MMLU and 70s on ARC-Easy, 20s on GSM8K, etc.

My goal is to get the full ""strong baseline"" stack into one cohesive, minimal, readable, hackable, maximally forkable repo. nanochat will be the capstone project of LLM101n (which is still being developed). I think it also has potential to grow into a research harness, or a benchmark, similar to nanoGPT before it. It is by no means finished, tuned or optimized (actually I think there's likely quite a bit of low-hanging fruit), but I think it's at a place where the overall skeleton is ok enough that it can go up on GitHub where all the parts of it can be improved.

Link to repo and a detailed walkthrough of the nanochat speedrun is in the reply.",2025-10-13 15:16:00,en,b618269306c82a15,664,3441,24392,False,False,False,[],"excited to release new repo nanochat
its among the most unhinged ive written

unlike my earlier similar repo nanogpt which only covered pretraining nanochat is a minimal from scratch fullstack traininginference pipeline of a simple chatgpt clone in a single dependencyminimal codebase you boot up a cloud gpu box run a single script and in as little as 4 hours later you can talk to your own llm in a chatgptlike web ui

it weighs 8000 lines of imo quite clean code to

 train the tokenizer using a new rust implementation
 pretrain a transformer llm on fineweb evaluate core score across a number of metrics
 midtrain on userassistant conversations from smoltalk multiple choice questions tool use
 sft evaluate the chat model on world knowledge multiple choice arcec mmlu math gsm8k code humaneval
 rl the model optionally on gsm8k with grpo
 efficient inference the model in an engine with kv cache simple prefilldecode tool use python interpreter in a lightweight sandbox talk to it over cli or chatgptlike webui
 write a single markdown report card summarizing and gamifying the whole thing

even for as low as 100 in cost 4 hours on an 8xh100 node you can train a little chatgpt clone that you can kind of talk to and which can write storiespoems answer simple questions about 12 hours surpasses gpt2 core metric as you further scale up towards 1000 416 hours of training it quickly becomes a lot more coherent and can solve simple mathcode problems and take multiple choice tests eg a depth 30 model trained for 24 hours this is about equal to flops of gpt3 small 125m and 11000th of gpt3 gets into 40s on mmlu and 70s on arceasy 20s on gsm8k etc

my goal is to get the full strong baseline stack into one cohesive minimal readable hackable maximally forkable repo nanochat will be the capstone project of llm101n which is still being developed i think it also has potential to grow into a research harness or a benchmark similar to nanogpt before it it is by no means finished tuned or optimized actually i think theres likely quite a bit of lowhanging fruit but i think its at a place where the overall skeleton is ok enough that it can go up on github where all the parts of it can be improved

link to repo and a detailed walkthrough of the nanochat speedrun is in the reply"
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1976082963382272334,POV: Your LLM agent is dividing a by b,2025-10-09 00:31:00,en,b618269306c82a15,114,144,2465,False,False,False,[],pov your llm agent is dividing a by b
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1976077806443569355,"I don't know what labs are doing to these poor LLMs during RL but they are mortally terrified of exceptions, in any infinitesimally likely case. Exceptions are a normal part of life and healthy dev process. Sign my LLM welfare petition for improved rewards in cases of exceptions.",2025-10-09 00:10:00,en,b618269306c82a15,297,358,7232,False,False,False,[],i dont know what labs are doing to these poor llms during rl but they are mortally terrified of exceptions in any infinitesimally likely case exceptions are a normal part of life and healthy dev process sign my llm welfare petition for improved rewards in cases of exceptions
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1974482521862865154,Every company needs a DM POC - someone high up who you can just DM the most obvious things and who shortcuts the PM hierarchy.,2025-10-04 14:31:00,en,b618269306c82a15,230,171,3520,False,False,False,[],every company needs a dm poc  someone high up who you can just dm the most obvious things and who shortcuts the pm hierarchy
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1973892769359056997,For your professional programming do you use mostly:,2025-10-02 23:28:00,en,b618269306c82a15,213,71,1292,False,False,False,[],for your professional programming do you use mostly
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1973756330449236009,"Hah judging by mentions overnight people seem to find the ghost analogy provocative. I swear I don't wake up just trying to come with new memes but to elaborate briefly why I thought it was a fun comparison:

1) It captures the idea that LLMs are purely digital artifacts that don't interact with the physical world (unlike animals, which are very embodied).
2) Ghosts are a kind of ""echo"" of the living, in this case a statistical distillation of humanity.
3) There is an air of mystery over both ghosts and LLMs, as in we don't fully understand what they are or how they work.
4) The process of training LLMs is a bit like summoning a ghost, i.e. a kind of elaborate computational ritual on a summoning platform of an exotic megastructure (GPU cluster). I've heard earlier references of LLM training as that of ""summoning a demon"" and it never sounded right because it implies and presupposes evil. Ghosts are a lot more neural entity just like LLMs, and may or may not be evil. For example, one of my favorite cartoons when I was a child was Casper the Friendly Ghost, clearly a friendly and wholesome entity. Same in Harry Potter, e.g. Nearly Headless Nick and such.
5) It is a nod to an earlier reference ""ghost in the machine"", in the context of Decartes' mind-body dualism, and of course later derived references, ""Ghost in the shell"" etc. As in the mind (ghost) that animates a body (machine).

Probably a few other things in the embedding space. Among the ways the analogy isn't great is that while ghosts may or may not be evil, they are almost always spooky, which feels too unfair. But anyway, I like that while no analogy is perfect, they let you pull in structure laterally from one domain to another as as a way of generating entropy and reaching unique thoughts.",2025-10-02 14:25:00,en,b618269306c82a15,88,80,1043,False,False,False,[],"hah judging by mentions overnight people seem to find the ghost analogy provocative i swear i dont wake up just trying to come with new memes but to elaborate briefly why i thought it was a fun comparison

1 it captures the idea that llms are purely digital artifacts that dont interact with the physical world unlike animals which are very embodied
2 ghosts are a kind of echo of the living in this case a statistical distillation of humanity
3 there is an air of mystery over both ghosts and llms as in we dont fully understand what they are or how they work
4 the process of training llms is a bit like summoning a ghost ie a kind of elaborate computational ritual on a summoning platform of an exotic megastructure gpu cluster ive heard earlier references of llm training as that of summoning a demon and it never sounded right because it implies and presupposes evil ghosts are a lot more neural entity just like llms and may or may not be evil for example one of my favorite cartoons when i was a child was casper the friendly ghost clearly a friendly and wholesome entity same in harry potter eg nearly headless nick and such
5 it is a nod to an earlier reference ghost in the machine in the context of decartes mindbody dualism and of course later derived references ghost in the shell etc as in the mind ghost that animates a body machine

probably a few other things in the embedding space among the ways the analogy isnt great is that while ghosts may or may not be evil they are almost always spooky which feels too unfair but anyway i like that while no analogy is perfect they let you pull in structure laterally from one domain to another as as a way of generating entropy and reaching unique thoughts"
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1973443912388977021,"Something I am experimenting with. I copy pasted:

1) the full podcast transcript
2) the bitter lesson blog post
3) my full post above

To ChatGPT. The interesting part is you can fork the conversation context to ask any questions and take it in whatever direction with chat:
chatgpt.com/share/68dd6833-6…",2025-10-01 17:44:00,en,b618269306c82a15,45,42,930,False,False,False,[],"something i am experimenting with i copy pasted

1 the full podcast transcript
2 the bitter lesson blog post
3 my full post above

to chatgpt the interesting part is you can fork the conversation context to ask any questions and take it in whatever direction with chat
chatgptcomshare68dd68336"
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1970113433795174792,Anytime someone takes a picture/video that I happen to be in the background of I like to wave at the AGI that sees me 30 years from now,2025-09-22 13:10:00,en,b618269306c82a15,295,259,4705,False,False,False,[],anytime someone takes a picturevideo that i happen to be in the background of i like to wave at the agi that sees me 30 years from now
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1966897698612932783,from this era,2025-09-13 16:12:00,en,b618269306c82a15,32,17,613,False,False,False,[],from this era
